ReceivingStatsID,PlayerID,PositionID,TeamID,GameID,Rec,RecYds,RecTD,Lng,LongTarget,LongRec,LongYds,LongTD,ShortTarget,ShortRec,ShortYds,ShortTD,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,TotalTargets,RZTotal
2363,551,3,29,188,2,20,0,18,3,0,0,0,4,2,20,0,1,0,0,0,7,1
2364,552,3,29,101,1,5,0,5,0,0,0,0,1,1,5,0,0,0,0,0,1,0
2365,552,3,29,126,4,40,0,15,0,0,0,0,5,4,40,0,1,0,0,0,5,1
2366,552,3,29,154,2,42,0,26,1,0,0,0,3,2,42,0,2,0,0,0,4,2
2367,554,3,29,1,4,19,0,7,1,0,0,0,5,4,19,0,0,0,0,0,6,0
2368,554,3,29,8,2,30,0,17,1,1,17,0,1,1,13,0,0,0,0,0,2,0
2369,554,3,29,66,1,10,0,10,0,0,0,0,1,1,10,0,0,0,0,0,1,0
2370,554,3,29,71,1,7,0,7,0,0,0,0,2,1,7,0,0,1,0,0,2,1
2371,554,3,29,107,1,5,0,5,0,0,0,0,1,1,5,0,0,0,0,0,1,0
2372,554,3,29,126,4,38,1,16,0,0,0,0,5,4,38,1,0,0,1,1,5,1
2373,554,3,29,154,1,50,0,50,3,1,50,0,0,0,0,0,0,0,0,0,3,0
2374,555,3,29,126,1,24,0,24,1,1,24,0,0,0,0,0,0,0,0,0,1,0
2375,555,3,29,152,3,59,0,30,2,1,30,0,3,2,29,0,0,0,0,0,5,0
2376,555,3,29,168,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
2377,557,4,30,104,6,95,1,34,1,1,20,1,6,5,75,0,1,0,0,1,7,1
2378,557,4,30,125,3,17,0,7,0,0,0,0,5,3,17,0,1,0,0,0,5,1
2379,557,4,30,132,7,37,1,10,1,0,0,0,7,7,37,1,0,0,1,1,8,1
2380,557,4,30,151,4,37,0,26,0,0,0,0,7,4,37,0,0,0,0,0,7,0
2381,557,4,30,156,4,52,0,25,1,1,25,0,7,3,27,0,1,2,1,0,8,4
2382,557,4,30,163,4,29,0,12,0,0,0,0,4,4,29,0,0,0,0,0,4,0
2383,557,4,30,171,8,70,1,17,1,0,0,0,9,8,70,1,1,0,0,1,10,1
2384,557,4,30,179,5,58,0,21,3,2,37,0,5,3,21,0,2,0,0,0,8,2
2385,557,4,30,183,5,54,2,16,0,0,0,0,8,5,54,2,3,1,0,2,8,4
2386,557,4,30,189,9,134,0,27,2,2,53,0,9,7,81,0,1,2,1,0,11,4
2387,557,4,30,190,2,45,0,37,0,0,0,0,6,2,45,0,0,0,1,0,6,1
2388,557,4,30,191,8,109,0,23,1,1,23,0,10,7,86,0,1,0,0,0,11,1
2389,558,2,30,190,1,11,0,11,0,0,0,0,1,1,11,0,0,0,0,0,1,0
2390,558,2,30,191,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
2391,561,2,30,104,6,54,1,25,1,1,25,1,7,5,29,0,0,1,0,0,8,1
2392,561,2,30,125,12,105,1,56,0,0,0,0,12,12,105,1,1,1,0,1,12,2
2393,561,2,30,132,5,15,0,11,0,0,0,0,8,5,15,0,1,0,0,0,8,1
2394,561,2,30,151,5,23,0,9,0,0,0,0,6,5,23,0,0,0,0,0,6,0
2395,561,2,30,156,10,77,0,16,0,0,0,0,13,10,77,0,1,2,0,0,13,3
2396,561,2,30,163,6,58,0,30,0,0,0,0,6,6,58,0,0,0,0,0,6,0
2397,561,2,30,171,8,87,0,18,1,0,0,0,8,8,87,0,0,0,0,0,9,0
2398,561,2,30,179,6,60,1,24,0,0,0,0,7,6,60,1,0,1,0,1,7,1
2399,561,2,30,183,6,43,0,19,0,0,0,0,7,6,43,0,2,0,0,0,7,2
2400,561,2,30,189,5,49,0,25,0,0,0,0,6,5,49,0,0,1,0,0,6,1
2401,561,2,30,190,3,27,0,15,0,0,0,0,7,3,27,0,1,0,0,1,7,1
2402,561,2,30,191,6,52,0,22,0,0,0,0,9,6,52,0,0,0,0,0,9,0
2403,563,3,30,104,5,59,1,22,3,1,22,0,5,4,37,1,0,1,0,1,8,1
2404,563,3,30,125,6,97,1,31,1,1,31,0,6,5,66,1,0,0,0,0,7,0
2405,563,3,30,132,3,47,0,29,3,1,29,0,3,2,18,0,0,0,0,0,6,0
2406,563,3,30,151,3,22,1,16,0,0,0,0,4,3,22,1,0,0,1,1,4,1
2407,563,3,30,156,5,136,0,74,4,3,119,0,3,2,17,0,1,1,0,0,7,2
2408,563,3,30,163,11,135,1,34,6,3,79,1,11,8,56,0,1,2,1,0,17,4
2409,563,3,30,171,5,71,0,44,2,1,44,0,4,4,27,0,0,0,0,0,6,0
2410,563,3,30,179,2,9,0,5,2,0,0,0,5,2,9,0,0,0,0,0,7,0
2411,563,3,30,183,8,105,0,42,2,1,42,0,11,7,63,0,0,2,0,0,13,2
2412,563,3,30,189,4,39,1,13,1,0,0,0,6,4,39,1,0,1,2,1,7,3
2413,563,3,30,190,6,63,0,22,3,0,0,0,9,6,63,0,0,1,1,0,12,2
2414,563,3,30,191,9,71,2,26,3,1,26,0,10,8,45,2,0,3,0,2,13,3
2415,565,3,30,104,3,35,0,17,5,0,0,0,5,3,35,0,1,1,0,0,10,2
2416,565,3,30,125,3,44,0,18,1,0,0,0,4,3,44,0,0,0,0,0,5,0
2417,565,3,30,132,5,48,3,17,2,1,17,1,6,4,31,2,1,0,2,3,8,3
2418,565,3,30,151,3,32,0,15,0,0,0,0,5,3,32,0,0,0,0,0,5,0
2419,565,3,30,156,6,113,0,47,2,1,47,0,7,5,66,0,1,1,0,0,9,2
2420,565,3,30,163,7,90,2,44,1,1,44,1,9,6,46,1,0,0,1,1,10,1
2421,565,3,30,171,8,71,1,15,2,0,0,0,10,8,71,1,2,0,0,1,12,2
2422,565,3,30,179,6,48,0,15,1,0,0,0,9,6,48,0,2,0,0,0,10,2
2423,565,3,30,183,1,6,0,6,1,0,0,0,5,1,6,0,1,2,0,0,6,3
2424,565,3,30,189,2,19,1,13,2,0,0,0,4,2,19,1,0,2,0,1,6,2
2425,565,3,30,190,8,112,1,45,1,1,45,1,9,7,67,0,0,0,0,0,10,0
2426,565,3,30,191,6,42,0,12,3,0,0,0,8,6,42,0,2,0,0,0,11,2
2427,567,3,30,156,1,3,1,3,0,0,0,0,1,1,3,1,0,0,1,1,1,1
2428,567,3,30,171,1,9,0,9,0,0,0,0,3,1,9,0,0,0,0,0,3,0
2429,567,3,30,189,3,24,0,9,0,0,0,0,4,3,24,0,0,1,0,0,4,1
2430,567,3,30,190,1,11,0,11,1,0,0,0,1,1,11,0,0,0,0,0,2,0
2431,568,2,30,191,1,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0
2432,569,4,30,104,1,6,0,6,0,0,0,0,2,1,6,0,1,0,0,0,2,1
2433,569,4,30,125,3,20,0,9,0,0,0,0,4,3,20,0,0,0,0,0,4,0
2434,569,4,30,132,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2435,569,4,30,151,1,6,0,6,0,0,0,0,1,1,6,0,0,0,0,0,1,0
2436,569,4,30,163,1,7,0,7,0,0,0,0,2,1,7,0,0,0,0,0,2,0
2437,569,4,30,171,1,12,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
2438,569,4,30,179,2,15,0,10,0,0,0,0,2,2,15,0,0,0,0,0,2,0
2439,569,4,30,183,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
2440,569,4,30,190,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
2441,571,3,30,151,1,10,0,10,0,0,0,0,3,1,10,0,0,0,0,0,3,0
2442,571,3,30,163,2,11,0,6,1,0,0,0,3,2,11,0,0,0,1,0,4,1
2443,573,3,31,45,2,13,1,7,0,0,0,0,2,2,13,1,0,1,0,1,2,1
2444,573,3,31,106,6,121,0,45,5,2,78,0,6,4,43,0,2,1,0,0,11,3
2445,573,3,31,127,1,21,1,21,0,0,0,0,1,1,21,1,0,0,0,0,1,0
2446,573,3,31,160,1,11,1,11,3,0,0,0,1,1,11,1,1,0,0,1,4,1
2447,573,3,31,164,1,10,0,10,1,0,0,0,3,1,10,0,0,0,0,0,4,0
2448,573,3,31,167,7,75,0,16,0,0,0,0,9,7,75,0,1,0,0,0,9,1
2449,573,3,31,178,6,77,0,24,0,0,0,0,8,6,77,0,1,0,1,0,8,2
2450,573,3,31,182,5,50,0,24,0,0,0,0,7,5,50,0,0,1,0,0,7,1
2451,573,3,31,189,2,18,0,15,0,0,0,0,3,2,18,0,0,1,0,0,3,1
2452,573,3,31,190,1,10,0,10,0,0,0,0,2,1,10,0,0,0,0,0,2,0
2453,573,3,31,192,2,11,0,9,0,0,0,0,3,2,11,0,0,1,0,0,3,1
2454,574,4,31,127,1,2,0,2,0,0,0,0,2,1,2,0,1,0,0,0,2,1
2455,574,4,31,190,1,1,1,1,0,0,0,0,2,1,1,1,0,0,1,1,2,1
2456,575,3,31,106,1,6,0,6,0,0,0,0,1,1,6,0,0,0,0,0,1,0
2457,575,3,31,182,1,6,0,6,0,0,0,0,3,1,6,0,1,0,1,0,3,2
2458,575,3,31,192,1,11,0,11,1,0,0,0,3,1,11,0,0,0,0,0,4,0
2459,576,3,31,45,10,129,0,22,3,2,44,0,10,8,85,0,1,1,0,0,13,2
2460,576,3,31,106,7,85,0,33,3,1,33,0,8,6,52,0,2,0,0,0,11,2
2461,576,3,31,127,6,121,1,47,0,0,0,0,7,6,121,1,1,0,1,1,7,2
2462,576,3,31,160,3,34,1,20,0,0,0,0,4,3,34,1,0,1,0,1,4,1
2463,576,3,31,164,4,58,0,29,1,1,29,0,4,3,29,0,0,0,0,0,5,0
2464,576,3,31,167,5,126,1,70,1,1,70,1,6,4,56,0,0,0,0,0,7,0
2465,576,3,31,170,6,58,1,23,4,1,23,0,5,5,35,1,0,1,1,1,9,2
2466,576,3,31,178,5,58,1,28,2,1,28,0,5,4,30,1,1,0,1,1,7,2
2467,576,3,31,182,5,39,2,14,0,0,0,0,6,5,39,2,0,2,2,2,6,4
2468,576,3,31,189,7,113,2,46,3,3,90,1,6,4,23,1,2,0,1,1,9,3
2469,576,3,31,190,4,72,1,29,4,3,68,1,2,1,4,0,1,1,1,1,6,3
2470,576,3,31,192,3,29,0,13,1,0,0,0,5,3,29,0,0,0,0,0,6,0
2471,578,3,31,127,1,4,0,4,0,0,0,0,2,1,4,0,0,0,0,0,2,0
2472,580,2,31,182,1,11,0,11,0,0,0,0,2,1,11,0,0,0,0,0,2,0
2473,581,3,31,160,2,16,0,9,0,0,0,0,2,2,16,0,0,0,0,0,2,0
2474,582,2,31,45,3,45,1,32,0,0,0,0,4,3,45,1,0,0,0,0,4,0
2475,582,2,31,106,2,17,0,12,0,0,0,0,3,2,17,0,1,1,0,0,3,2
2476,582,2,31,127,3,10,0,5,0,0,0,0,3,3,10,0,1,0,0,0,3,1
2477,582,2,31,160,3,27,0,21,0,0,0,0,3,3,27,0,0,0,0,0,3,0
2478,582,2,31,164,2,13,1,10,0,0,0,0,2,2,13,1,0,1,0,1,2,1
2479,582,2,31,167,8,123,0,67,0,0,0,0,9,8,123,0,0,0,0,0,9,0
2480,582,2,31,170,3,11,0,12,0,0,0,0,3,3,11,0,0,0,0,0,3,0
2481,582,2,31,182,2,18,0,11,0,0,0,0,3,2,18,0,2,0,0,0,3,2
2482,582,2,31,189,1,11,0,11,0,0,0,0,2,1,11,0,1,0,0,0,2,1
2483,582,2,31,190,3,68,1,56,0,0,0,0,6,3,68,1,0,1,1,0,6,2
2484,582,2,31,192,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2485,583,3,31,45,4,109,1,64,3,2,91,1,7,2,18,0,1,2,0,0,10,3
2486,583,3,31,106,2,53,1,45,1,0,0,0,5,2,53,1,1,1,0,0,6,2
2487,583,3,31,127,4,80,1,59,1,1,59,1,4,3,21,0,1,0,0,0,5,1
2488,583,3,31,160,1,66,1,66,2,1,66,1,1,0,0,0,0,0,0,0,3,0
2489,583,3,31,164,8,68,0,14,2,0,0,0,10,8,68,0,0,1,0,0,12,1
2490,583,3,31,167,3,25,0,9,1,0,0,0,4,3,25,0,1,0,1,0,5,2
2491,583,3,31,170,9,83,0,16,2,0,0,0,12,9,83,0,0,1,1,0,14,2
2492,583,3,31,178,9,107,1,22,4,2,40,0,12,7,67,1,3,1,0,1,16,4
2493,583,3,31,182,9,209,1,80,5,3,136,1,11,6,73,0,1,1,1,0,16,3
2494,583,3,31,189,10,108,2,23,1,1,23,0,11,9,85,2,2,0,3,2,12,5
2495,583,3,31,190,6,152,2,73,2,2,113,2,4,4,39,0,0,1,0,0,6,1
2496,583,3,31,192,5,59,0,18,3,1,16,0,4,4,43,0,1,0,0,0,7,1
2497,585,4,31,45,2,35,0,24,1,1,24,0,1,1,11,0,0,0,0,0,2,0
2498,585,4,31,106,2,17,0,9,0,0,0,0,2,2,17,0,0,0,0,0,2,0
2499,585,4,31,127,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2500,585,4,31,160,2,19,0,10,0,0,0,0,2,2,19,0,1,0,0,0,2,1
2501,585,4,31,164,2,50,0,34,2,1,34,0,1,1,16,0,0,0,0,0,3,0
2502,585,4,31,167,2,19,0,13,0,0,0,0,3,2,19,0,0,0,1,0,3,1
2503,585,4,31,170,3,26,0,18,0,0,0,0,4,3,26,0,0,0,1,0,4,1
2504,585,4,31,178,2,11,1,7,0,0,0,0,5,2,11,1,0,0,1,1,5,1
2505,585,4,31,182,1,8,0,8,0,0,0,0,2,1,8,0,1,0,0,0,2,1
2506,585,4,31,190,2,10,1,6,0,0,0,0,5,2,10,1,3,0,2,1,5,5
2507,585,4,31,192,4,43,1,18,0,0,0,0,5,4,43,1,1,1,0,1,5,2
2508,587,4,31,45,1,19,0,19,0,0,0,0,2,1,19,0,0,0,0,0,2,0
2509,587,4,31,106,2,35,1,32,1,1,32,1,1,1,3,0,0,0,0,0,2,0
2510,587,4,31,127,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,1
2511,587,4,31,164,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
2512,587,4,31,167,4,58,0,22,1,1,22,0,4,3,36,0,1,0,0,0,5,1
2513,587,4,31,189,2,52,0,43,1,1,43,0,1,1,9,0,0,0,0,0,2,0
2514,587,4,31,190,2,6,0,4,0,0,0,0,3,2,6,0,0,0,0,0,3,0
2515,588,2,31,45,2,17,0,14,0,0,0,0,2,2,17,0,0,0,0,0,2,0
2516,588,2,31,106,2,34,0,28,1,1,28,0,1,1,6,0,0,0,0,0,2,0
2517,588,2,31,127,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
2518,588,2,31,160,2,2,0,3,0,0,0,0,2,2,2,0,0,0,0,0,2,0
2519,588,2,31,170,2,11,0,11,0,0,0,0,3,2,11,0,0,0,0,0,3,0
2520,588,2,31,178,2,11,0,10,1,0,0,0,4,2,11,0,0,0,0,0,5,0
2521,590,2,32,105,1,-2,0,-2,0,0,0,0,2,1,-2,0,0,0,0,0,2,0
2522,590,2,32,117,1,5,0,5,0,0,0,0,1,1,5,0,1,0,0,0,1,1
2523,590,2,32,123,6,61,0,19,0,0,0,0,11,6,61,0,0,0,0,0,11,0
2524,590,2,32,139,3,30,0,21,0,0,0,0,5,3,30,0,0,0,0,0,5,0
2525,590,2,32,157,2,22,0,11,0,0,0,0,3,2,22,0,1,0,1,0,3,2
2526,590,2,32,161,2,23,0,15,0,0,0,0,3,2,23,0,0,0,0,0,3,0
2527,590,2,32,166,2,19,0,13,0,0,0,0,5,2,19,0,0,1,0,0,5,1
2528,590,2,32,180,2,37,0,28,0,0,0,0,3,2,37,0,0,0,0,0,3,0
2529,590,2,32,184,2,7,0,9,0,0,0,0,4,2,7,0,0,0,0,0,4,0
2530,590,2,32,191,2,16,0,10,0,0,0,0,2,2,16,0,0,0,0,0,2,0
2531,591,3,32,157,1,4,0,4,1,0,0,0,1,1,4,0,1,0,0,0,2,1
2532,591,3,32,184,1,21,0,21,0,0,0,0,2,1,21,0,0,0,0,0,2,0
2533,592,2,32,117,6,49,0,24,0,0,0,0,6,6,49,0,0,0,0,0,6,0
2534,592,2,32,123,2,6,0,3,0,0,0,0,3,2,6,0,0,0,0,0,3,0
2535,592,2,32,166,5,22,0,11,0,0,0,0,6,5,22,0,0,2,0,0,6,2
2536,592,2,32,173,2,30,0,28,1,0,0,0,4,2,30,0,0,0,0,0,5,0
2537,592,2,32,180,1,5,0,5,0,0,0,0,1,1,5,0,0,0,0,0,1,0
2538,592,2,32,184,4,19,0,10,0,0,0,0,6,4,19,0,1,0,0,0,6,1
2539,592,2,32,192,6,38,0,15,0,0,0,0,8,6,38,0,2,1,0,0,8,3
2540,593,4,32,105,2,23,0,17,3,1,17,0,4,1,6,0,0,0,0,0,7,0
2541,593,4,32,123,3,38,0,17,1,0,0,0,4,3,38,0,0,0,0,0,5,0
2542,593,4,32,139,4,22,0,8,0,0,0,0,4,4,22,0,1,0,0,0,4,1
2543,593,4,32,161,2,23,0,12,1,0,0,0,3,2,23,0,0,0,0,0,4,0
2544,593,4,32,173,2,8,0,5,1,0,0,0,3,2,8,0,0,1,0,0,4,1
2545,593,4,32,184,3,34,1,16,2,1,16,1,2,2,18,0,1,0,0,1,4,1
2546,593,4,32,191,3,23,0,13,0,0,0,0,4,3,23,0,0,0,0,0,4,0
2547,594,4,32,117,1,26,0,26,0,0,0,0,3,1,26,0,0,1,2,0,3,3
2548,594,4,32,123,1,20,0,20,0,0,0,0,1,1,20,0,0,0,0,0,1,0
2549,594,4,32,191,1,8,0,8,0,0,0,0,2,1,8,0,0,1,1,0,2,2
2550,594,4,32,192,1,3,0,3,0,0,0,0,2,1,3,0,0,0,0,0,2,0
2551,595,3,32,105,1,13,0,13,0,0,0,0,2,1,13,0,0,0,0,0,2,0
2552,595,3,32,157,3,43,0,16,2,0,0,0,4,3,43,0,0,0,0,0,6,0
2553,595,3,32,161,2,12,0,7,1,0,0,0,4,2,12,0,0,0,0,0,5,0
2554,595,3,32,166,3,44,1,21,2,1,21,0,3,2,23,1,0,1,1,1,5,2
2555,595,3,32,173,3,27,0,10,1,0,0,0,3,3,27,0,0,0,0,0,4,0
2556,595,3,32,191,1,21,0,21,0,0,0,0,1,1,21,0,0,0,0,0,1,0
2557,595,3,32,192,1,52,0,52,2,1,52,0,0,0,0,0,0,0,0,0,2,0
2558,596,3,32,105,4,58,0,22,3,2,38,0,7,2,20,0,0,0,1,0,10,1
2559,596,3,32,117,7,164,2,67,5,3,105,2,6,4,59,0,2,1,1,1,11,4
2560,596,3,32,123,6,83,0,25,5,1,25,0,8,5,58,0,0,0,0,0,13,0
2561,596,3,32,139,5,59,0,15,3,0,0,0,9,5,59,0,0,0,0,0,12,0
2562,596,3,32,173,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
2563,596,3,32,180,7,113,1,49,5,2,67,1,10,5,46,0,1,0,0,0,15,1
2564,596,3,32,184,2,12,0,6,0,0,0,0,2,2,12,0,0,0,0,0,2,0
2565,596,3,32,191,11,146,2,25,3,1,25,1,13,10,121,1,1,1,0,1,16,2
2566,596,3,32,192,6,82,0,26,3,1,26,0,7,5,56,0,1,0,0,0,10,1
2567,601,4,32,117,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2568,601,4,32,166,4,28,0,13,0,0,0,0,6,4,28,0,0,0,1,0,6,1
2569,601,4,32,173,2,12,0,7,0,0,0,0,3,2,12,0,0,0,0,0,3,0
2570,601,4,32,184,2,19,0,11,0,0,0,0,2,2,19,0,0,0,0,0,2,0
2571,601,4,32,191,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0
2572,603,2,32,105,3,40,0,18,1,0,0,0,5,3,40,0,0,0,0,0,6,0
2573,603,2,32,139,3,24,0,16,0,0,0,0,6,3,24,0,0,0,0,0,6,0
2574,603,2,32,157,8,74,1,20,0,0,0,0,12,8,74,1,1,0,2,1,12,3
2575,603,2,32,161,5,75,1,41,0,0,0,0,6,5,75,1,0,1,0,1,6,1
2576,603,2,32,180,2,5,1,11,0,0,0,0,3,2,5,1,2,0,0,1,3,2
2577,603,2,32,191,6,54,0,19,0,0,0,0,7,6,54,0,1,1,0,0,7,2
2578,604,3,32,105,3,35,0,13,2,0,0,0,3,3,35,0,0,0,0,0,5,0
2579,604,3,32,123,2,23,0,14,0,0,0,0,3,2,23,0,0,0,0,0,3,0
2580,604,3,32,139,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
2581,604,3,32,157,3,31,0,15,0,0,0,0,3,3,31,0,0,0,0,0,3,0
2582,604,3,32,161,1,8,0,8,2,0,0,0,1,1,8,0,0,0,0,0,3,0
2583,604,3,32,166,3,32,0,26,1,1,26,0,3,2,6,0,0,0,0,0,4,0
2584,604,3,32,173,1,13,0,13,1,0,0,0,1,1,13,0,0,0,0,0,2,0
2585,604,3,32,180,1,5,0,5,0,0,0,0,2,1,5,0,0,0,0,0,2,0
2586,604,3,32,184,2,65,1,59,1,1,59,1,1,1,6,0,0,0,0,0,2,0
2587,604,3,32,191,1,31,0,31,1,1,31,0,0,0,0,0,0,0,0,0,1,0
2588,604,3,32,192,3,20,0,8,0,0,0,0,3,3,20,0,0,0,0,0,3,0
2589,606,3,32,105,4,97,0,42,2,1,42,0,9,3,55,0,0,0,0,0,11,0
2590,606,3,32,117,6,93,0,44,1,1,44,0,5,5,49,0,1,0,0,0,6,1
2591,606,3,32,123,5,57,0,21,2,1,21,0,6,4,36,0,0,0,0,0,8,0
2592,606,3,32,139,2,41,0,30,1,1,30,0,1,1,11,0,0,0,0,0,2,0
2593,606,3,32,157,7,151,1,59,6,3,119,1,9,4,32,0,0,0,2,0,15,2
2594,606,3,32,161,7,44,0,15,2,0,0,0,10,7,44,0,1,0,0,0,12,1
2595,606,3,32,166,10,154,1,73,3,2,38,0,10,8,116,1,1,0,0,0,13,1
2596,606,3,32,173,7,134,1,55,1,0,0,0,8,7,134,1,0,1,0,1,9,1
2597,606,3,32,180,11,109,0,28,2,1,17,0,11,10,92,0,2,0,0,0,13,2
2598,606,3,32,184,8,116,0,35,0,0,0,0,10,8,116,0,1,0,0,0,10,1
2599,606,3,32,191,8,89,0,24,2,2,46,0,8,6,43,0,2,1,0,0,10,3
2600,606,3,32,192,5,51,0,17,1,1,16,0,6,4,35,0,0,0,0,0,7,0
